,album_date,artist_id,artist_name,mp3,track_id,track_length,track_name,track_pop,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
165,2016-04-20,4FN8WHqUbwkd97WEjoCu7B,Justin Martin,https://p.scdn.co/mp3-preview/f2312e29db13f635c16f6dcfd8411bc65decd124?cid=142c36ced4ff4aa68d784c0db9923467,2QQ6AwPFpcD5JbTt8D2EPZ,318466,Wet Cat (Sooo WET) - Original Mix,21,0.00866,0.774,318467,0.871,0.725,6,0.447,-7.482,0,0.11,123.99,4,0.44
166,2014-01-20,51XwBlYcwOncWffubpVzJy,J. Phlip,https://p.scdn.co/mp3-preview/c583adeebb8f0c9e8ba6235d771228a4f8df1e6b?cid=142c36ced4ff4aa68d784c0db9923467,4ERSFPKsdLdB27dyb7PEv9,332000,Say My Name - Original Mix,17,0.00413,0.796,332000,0.748,0.852,11,0.0512,-6.678,0,0.0482,124.981,4,0.475
167,2015-12-28,6VX5qsFY5qgOtlPS3ymHvd,Wood Holly,https://p.scdn.co/mp3-preview/88a398639f3d46ec6f52ab1c09115cf95949ef8c?cid=142c36ced4ff4aa68d784c0db9923467,4n1CkLArH5N8X71jDeqNWT,343388,Ass Out - Original Mix,32,0.000329,0.826,343389,0.676,0.803,1,0.0523,-9.802,1,0.0604,123.011,4,0.437
168,2016-02-05,6zWcx7zef8u7NfAVhe6iql,Get Real,https://p.scdn.co/mp3-preview/84113acbde90a90019dca25976efaa4bdec85a6c?cid=142c36ced4ff4aa68d784c0db9923467,0QCl9rZxNa6wJDAcLawmy9,331554,Mind Yo Bizness - Original Mix,38,0.000194,0.805,331554,0.655,0.725,7,0.0718,-7.797,0,0.0564,122.026,4,0.607
169,2007-06-14,3H73pVo61GsGGlCzn4k1df,Worthy,https://p.scdn.co/mp3-preview/35da8c525268e290484f18d1b49b2b74fc486889?cid=142c36ced4ff4aa68d784c0db9923467,4QTjMrTZAi9EuDsd62UnXx,373086,Irst_te - Original Mix,1,0.000565,0.809,373087,0.865,0.909,6,0.0667,-6.484,1,0.0513,125.002,4,0.623
170,2012-10-03,4FN8WHqUbwkd97WEjoCu7B,Justin Martin,https://p.scdn.co/mp3-preview/2a4ab2d499b6f15779d02c68c3a3cfdab2110e25?cid=142c36ced4ff4aa68d784c0db9923467,7tR8aX292Bvop3yIM1EAiy,390786,Don't Go - Dusky Remix,41,0.00143,0.785,390786,0.906,0.92,9,0.0568,-8.584,0,0.0595,123.072,4,0.816
171,2014-12-16,2oH7aAiBoiFJHeIUzKdSEY,BOT,https://p.scdn.co/mp3-preview/f8439bd32716955c06ed7cae5378ed9d70f4c385?cid=142c36ced4ff4aa68d784c0db9923467,7yXVhbReFmHXE0e8nSQiho,315009,Roff - Original Mix,16,0.000243,0.802,315010,0.717,0.915,11,0.0552,-8.24,0,0.0581,122.001,4,0.926
172,2016-09-16,1OmOdgwIzub8DYPxQYbbbi,Will Clarke,https://p.scdn.co/mp3-preview/8da5598ab79592af29d66882668f8c12b2e69835?cid=142c36ced4ff4aa68d784c0db9923467,0HJsSQCL7OHiJwvvAMnfpG,350525,Booty Percolatin’,30,0.00725,0.934,350525,0.825,0.071,4,0.0277,-6.268,1,0.155,124.004,4,0.819
173,2016-06-14,5k5eiijuHxrGwXp2Pz37GZ,Justin Jay,https://p.scdn.co/mp3-preview/1204978cc3a8dda6b1582585520c05955fb2c392?cid=142c36ced4ff4aa68d784c0db9923467,2NuWlTM1NbLad6L6cu2NCF,404709,Broke The Law - Original Mix,15,0.013,0.841,404710,0.809,0.767,11,0.141,-9.967,1,0.0884,120.009,4,0.438
174,2016-07-29,1lAwVq9MxNJkB0dEY6xNoV,Walker & Royce,https://p.scdn.co/mp3-preview/39549f598663cbdaa0328cba0f9c6f86deaf9e88?cid=142c36ced4ff4aa68d784c0db9923467,2Xd1F3m5UH8WZ8kY4X1ZHS,396882,Boy - Original Mix,26,0.00223,0.737,396883,0.64,0.084,1,0.338,-8.711,1,0.0616,126.001,4,0.407
175,2012-11-14,5CYAFhywQTXdZmppCp0ukd,Claude VonStroke,https://p.scdn.co/mp3-preview/b1590b965c8c0a21044ae6f14e9121d3d7fb9480?cid=142c36ced4ff4aa68d784c0db9923467,22rwBZwYkTGTqG26nE1gGN,296546,Turbosteppa - Original Mix,20,0.00243,0.804,296547,0.61,0.843,9,0.037,-8.233,1,0.0629,124.058,4,0.438
176,2015-05-18,5CYAFhywQTXdZmppCp0ukd,Claude VonStroke,https://p.scdn.co/mp3-preview/2734e04034c0b637cd22437f264fbef72580cb2d?cid=142c36ced4ff4aa68d784c0db9923467,6auJhEHRn0kSNTFArpPRre,362795,Barrump - Original Mix,39,4.34e-05,0.81,362796,0.763,0.933,11,0.0677,-8.662,1,0.0724,123.995,4,0.391
177,2016-02-12,1cfwUSXEE2axXJGQfnfVFH,Sage Armstrong,https://p.scdn.co/mp3-preview/d39075b00884841d81254d833c3d26212bc24a90?cid=142c36ced4ff4aa68d784c0db9923467,3fSqAvIXTVaxP8PqxuYWxC,290039,Quest To The West - Original Mix,25,0.00848,0.791,290039,0.544,0.325,9,0.0751,-7.055,1,0.0791,129.978,4,0.261
178,2018-06-22,7jEzKif1MJE7wODAuWBNOR,Fabricio Pecanha,https://p.scdn.co/mp3-preview/1193a137dfc79e18f3fd7cb19738045f24e9d541?cid=142c36ced4ff4aa68d784c0db9923467,3AWnlRsXSNWEUGwlfn1FB8,342939,Crushing Down,38,0.00871,0.774,342939,0.683,0.848,0,0.0967,-7.073,1,0.2,123.957,4,0.297
179,2018-06-22,6qUIkccSn5FOBpypQuukFt,Tom Reed,https://p.scdn.co/mp3-preview/1df7aa9aaa583e70075914c87279f9db99b4006d?cid=142c36ced4ff4aa68d784c0db9923467,1hCWpsyAs6tnkOerXGPIvw,391685,Alert,17,0.000422,0.797,391686,0.837,0.924,9,0.101,-11.795,1,0.0591,124.004,4,0.0505
180,2018-06-22,62k2bla0VEvPaPaGTAlgjZ,Fickry,https://p.scdn.co/mp3-preview/b8054c73bc91ce3acba1dd445e5987e46bcf6a7c?cid=142c36ced4ff4aa68d784c0db9923467,5k8MfNJXhYPbx6vcmGctlQ,370577,Atari,17,0.000171,0.807,370577,0.985,0.804,1,0.149,-6.382,0,0.053,124.985,4,0.862
181,2018-06-22,2RGCVHkfmLPJcZVrPBsvY0,Not The Father,https://p.scdn.co/mp3-preview/795ad4a54d781d2e5275930fea2ad14382da0c79?cid=142c36ced4ff4aa68d784c0db9923467,2QTgGOUrHCd18OvZOk1VNx,313794,AEIOU,19,0.000362,0.895,313795,0.618,0.68,11,0.211,-8.911,1,0.211,123.987,4,0.254
182,2018-06-22,4FUZzDnu4gBue46G99hesO,Chambray,https://p.scdn.co/mp3-preview/8473e77f510403f6e79fab08c52e628ae66ccce9?cid=142c36ced4ff4aa68d784c0db9923467,0CzRszvA4WCaFSmdqcmcLa,337807,Evenue,14,0.00789,0.678,337808,0.624,0.971,6,0.0582,-10.12,1,0.167,125.999,4,0.716
183,2018-06-22,6Y3FCZA50anf3ukg9O7ZLq,Gorge,https://p.scdn.co/mp3-preview/07a2f02082215bd7f8d867e0cb4a41f5194d47c8?cid=142c36ced4ff4aa68d784c0db9923467,1DNUJb3l5sP9KLXTbKgIWg,421718,Way Back,15,0.00016,0.837,421719,0.629,0.87,1,0.101,-7.682,0,0.0538,122.963,4,0.0632
184,2018-06-22,7Eta0kcI8rJdt1maKgPrgS,Get Cozy,https://p.scdn.co/mp3-preview/611a344f7daf3e13384bdc6d3460e20feedec920?cid=142c36ced4ff4aa68d784c0db9923467,1fwwIEnSvTonfUM1YkRz0x,383757,Get Up,16,0.00632,0.807,383757,0.633,0.713,1,0.125,-8.24,1,0.0989,120.0,4,0.0897
185,2018-06-22,1NuBuDM9cl9FJowKGetfCS,DKING,https://p.scdn.co/mp3-preview/43ae4ed77999f0bf6b8ace3d9cf39877936c7faa?cid=142c36ced4ff4aa68d784c0db9923467,0XKIUR0HkQVFa5CdQn5dty,358137,Do It,15,0.00106,0.883,358137,0.629,0.805,10,0.152,-7.204,0,0.0622,124.005,4,0.107
