,album_date,artist_id,artist_name,mp3,track_id,track_length,track_name,track_pop,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
200,2014-11-24,644PvPeYIyoq0n0eBP5fxG,Steffi,https://p.scdn.co/mp3-preview/19dc66cee996046b37fa9602ba9a319b586c19b4?cid=142c36ced4ff4aa68d784c0db9923467,2XFvJiDJr8EIRV4xbX9Vhp,381218,Selfhood,9,0.102,0.721,381219,0.689,0.466,6,0.0733,-13.418,0,0.0383,131.971,4,0.604
201,2014-11-24,644PvPeYIyoq0n0eBP5fxG,Steffi,https://p.scdn.co/mp3-preview/45ba675912380522d51258eb52b9dea63e590309?cid=142c36ced4ff4aa68d784c0db9923467,758cH3n0uqawU5mwKqdrgW,363192,Power Of Anonymity,11,0.00203,0.608,363193,0.575,0.878,7,0.098,-14.029,1,0.0805,120.024,4,0.809
202,2014-11-24,644PvPeYIyoq0n0eBP5fxG,Steffi,https://p.scdn.co/mp3-preview/74859f09f70dcaba7477c1c3c1ad4f87589b2be6?cid=142c36ced4ff4aa68d784c0db9923467,6EpCZ3i45Qh6UAGqvnRabd,377196,Bag Of Crystals,9,0.0643,0.597,377196,0.638,0.942,10,0.121,-14.102,0,0.0507,130.997,4,0.704
203,2014-11-24,644PvPeYIyoq0n0eBP5fxG,Steffi,https://p.scdn.co/mp3-preview/164c964337af901ad413e9d918d7b2285aa3741a?cid=142c36ced4ff4aa68d784c0db9923467,6Sa9q5roBnz4te4Evp5iOm,396445,Hard Hitting Horizon,8,0.000302,0.644,396445,0.861,0.884,7,0.0869,-12.088,1,0.0472,133.997,4,0.516
204,2014-11-24,644PvPeYIyoq0n0eBP5fxG,Steffi,https://p.scdn.co/mp3-preview/98cb67da4b190ed17a6d3531a46640476a61b87c?cid=142c36ced4ff4aa68d784c0db9923467,16MClxQ0ZzdS3txj3z6M0p,338871,Bang For Your Buck,8,0.000164,0.407,338871,0.84,0.0716,10,0.186,-10.571,0,0.0782,130.001,4,0.473
205,2014-11-24,644PvPeYIyoq0n0eBP5fxG,Steffi,https://p.scdn.co/mp3-preview/67f44a99d37e3082042087346c206c514bdbd2a9?cid=142c36ced4ff4aa68d784c0db9923467,7H9YxOACZ5hYI4b3TFoM4g,318881,JBW25,7,0.00101,0.771,318881,0.855,0.845,8,0.108,-11.311,0,0.052,133.992,4,0.504
206,2014-11-24,644PvPeYIyoq0n0eBP5fxG,Steffi,https://p.scdn.co/mp3-preview/19d1ef9dc571d28a0a7a204788ce9a3d2a1cfa46?cid=142c36ced4ff4aa68d784c0db9923467,7CtqrPo3DaNhGle1NQ9gTZ,295894,Treasure Seeking feat. Dexter & Virginia,6,8.73e-05,0.781,295895,0.438,0.00157,8,0.0378,-12.606,1,0.0694,134.999,4,0.688
207,2014-11-24,644PvPeYIyoq0n0eBP5fxG,Steffi,https://p.scdn.co/mp3-preview/202d97ffaadb924f5f7096e3291361138f74f1c0?cid=142c36ced4ff4aa68d784c0db9923467,3KUm4QF5kmoxEXMo08sTKG,335007,Fine Friend,8,0.000441,0.701,335007,0.656,0.848,5,0.0851,-12.046,0,0.0442,125.987,4,0.434
208,2015-03-30,5yRBDiQxiBWgaUHdLnIMCi,Nick Höppner,https://p.scdn.co/mp3-preview/e81955d762af3b432048fdd0057fe75c94aa0ac9?cid=142c36ced4ff4aa68d784c0db9923467,7qwo3tu0C6c23wXo3khUeo,435703,Paws,15,0.354,0.772,435703,0.909,0.924,10,0.116,-11.014,0,0.0545,124.006,4,0.897
209,2015-03-30,5yRBDiQxiBWgaUHdLnIMCi,Nick Höppner,https://p.scdn.co/mp3-preview/c9dffb54da94c85b456a6ad082344f35a2fc057e?cid=142c36ced4ff4aa68d784c0db9923467,2gVWzJO1sHJQTHUc4Uz95w,396374,Mirror Image,9,0.0085,0.673,396375,0.736,0.929,0,0.0879,-9.616,1,0.0424,126.019,3,0.364
210,2015-03-30,5yRBDiQxiBWgaUHdLnIMCi,Nick Höppner,https://p.scdn.co/mp3-preview/c46a633c4248797e4a2b42ad32287a5d8a101f34?cid=142c36ced4ff4aa68d784c0db9923467,4THaF5wrfng5jOB9HUzVOI,314640,Out Of,6,0.00394,0.778,314641,0.646,0.904,9,0.0963,-10.879,1,0.0637,123.004,4,0.683
211,2015-03-30,5yRBDiQxiBWgaUHdLnIMCi,Nick Höppner,https://p.scdn.co/mp3-preview/4c3186a9cbcf109a828d45f9de8a7f7ef265b6a7?cid=142c36ced4ff4aa68d784c0db9923467,7DDKahAh2CdJLDllweYBAH,386054,Rising Overheads,13,0.00214,0.645,386055,0.908,0.846,6,0.106,-8.669,1,0.0619,122.0,4,0.163
212,2015-03-30,5yRBDiQxiBWgaUHdLnIMCi,Nick Höppner,https://p.scdn.co/mp3-preview/8b64d71365a402524b524d4cad4f7c4952cd7a2a?cid=142c36ced4ff4aa68d784c0db9923467,2dC5FAkUxXh57bBfiSyIwr,261467,Grind Show,6,0.42,0.67,261468,0.558,0.798,10,0.121,-10.536,1,0.09,120.017,4,0.263
213,2015-03-30,5yRBDiQxiBWgaUHdLnIMCi,Nick Höppner,https://p.scdn.co/mp3-preview/955872bdeba04a38233936d3c71f6ab88b641abe?cid=142c36ced4ff4aa68d784c0db9923467,7iALblFFaKDWO6rG7XnTDj,369444,Come Closer,9,0.000775,0.73,369445,0.835,0.88,1,0.118,-8.17,1,0.0452,119.994,4,0.739
214,2015-03-30,5yRBDiQxiBWgaUHdLnIMCi,Nick Höppner,https://p.scdn.co/mp3-preview/b18d928520c376a6b023bf5c2f742c7caf738019?cid=142c36ced4ff4aa68d784c0db9923467,18MPedHskOsmnCEToJf5mT,327119,Airway Management,5,0.000401,0.61,327120,0.913,0.898,9,0.0261,-8.246,0,0.0402,130.002,4,0.662
215,2015-03-30,5yRBDiQxiBWgaUHdLnIMCi,Nick Höppner,https://p.scdn.co/mp3-preview/ff6e81a77a7671b9ac7a7d532fc58c1a71c8d180?cid=142c36ced4ff4aa68d784c0db9923467,7rjIJDmQBzw0hZOoNtBlrm,380409,Relate,5,0.00202,0.788,380409,0.843,0.86,11,0.116,-7.307,0,0.055,112.992,4,0.753
216,2015-03-30,5yRBDiQxiBWgaUHdLnIMCi,Nick Höppner,https://p.scdn.co/mp3-preview/5034a39551a51260841ddce2148a82bf7cde6644?cid=142c36ced4ff4aa68d784c0db9923467,2YsJqhkJu8fTB5qBRS94uS,375851,No Stealing,6,0.0126,0.674,375852,0.677,0.928,9,0.134,-9.547,1,0.0379,122.997,4,0.521
217,2015-10-30,3mHW156q5j1Zh0rEgIijxG,Marcel Fengler,https://p.scdn.co/mp3-preview/0112cfb8d176a402f62f35d8f771809aaa71ebdd?cid=142c36ced4ff4aa68d784c0db9923467,5rrqVhEQPPiXmfJtpMjWjP,421000,Fallin',14,0.00185,0.655,421000,0.744,0.837,7,0.251,-9.638,1,0.0448,115.006,4,0.12
218,2015-10-30,1vJHfCreWAS46V8RZ67ojo,Ben Klock,https://p.scdn.co/mp3-preview/f8e09b2ecbd7215cd1f83521075e758a728f3c6a?cid=142c36ced4ff4aa68d784c0db9923467,1dk6uuwV7PC2ZcSGUEG7tD,506597,Sirens,18,0.456,0.722,506598,0.601,0.887,10,0.106,-10.507,0,0.0466,130.016,4,0.379
219,2015-10-30,3SZBUeVJfGLUpAPNEQbBKk,Ryan Elliott,https://p.scdn.co/mp3-preview/aa53468b455c1e1f01d648dde0bfd6d08d3def14?cid=142c36ced4ff4aa68d784c0db9923467,0cJdOINnuKQn44OMNdg2g3,364065,Smith Lake,20,0.00237,0.545,364066,0.725,0.932,7,0.093,-14.824,1,0.0513,131.005,4,0.118
220,2015-10-30,644PvPeYIyoq0n0eBP5fxG,Steffi,https://p.scdn.co/mp3-preview/9c56630fa202e8183fda01517662945a8905f55f?cid=142c36ced4ff4aa68d784c0db9923467,41Vg4De6IBlfuMIUPt5PSN,352000,löweborschtel,12,0.00208,0.414,352000,0.823,0.9,6,0.129,-9.288,1,0.0674,170.647,5,0.446
221,2015-10-30,2xrOogbM0l6NzOSp4zZ3IP,DVS1,https://p.scdn.co/mp3-preview/33168c7f11ceb310f034bc70b0e0d736dfcdd150?cid=142c36ced4ff4aa68d784c0db9923467,0kwjr8h5gywFMwleATbS21,372000,[Ecks],12,0.00221,0.785,372000,0.703,0.93,10,0.122,-16.382,0,0.0438,130.006,4,0.343
222,2015-10-30,4hX6R5U9TLcEVwwIjrFRcZ,Atom™,https://p.scdn.co/mp3-preview/be593df9772b46fdd3900d67f2307b04499bef5e?cid=142c36ced4ff4aa68d784c0db9923467,3e3jYvUvqeDf0HoWtH3IsR,354990,Stromlinien,19,0.877,0.7,354991,0.49,0.958,1,0.111,-22.478,1,0.0688,129.989,1,0.182
223,2015-10-30,1sxHp39RqBEE01pgVqsdyP,Marcel Dettmann,https://p.scdn.co/mp3-preview/2b071b194285128662fd7aa0601deffc7dec90c6?cid=142c36ced4ff4aa68d784c0db9923467,564VZCrU6AwwP826csH7Zh,425845,Encode II,10,0.00154,0.866,425846,0.481,0.933,4,0.261,-15.475,0,0.162,129.989,4,0.388
224,2015-10-30,7FEUkVfaBCIk5HQ6176Pnw,L.B. Dub Corp,https://p.scdn.co/mp3-preview/e4b1a3d1e316769d23316368dbb8c26978add7fd?cid=142c36ced4ff4aa68d784c0db9923467,0gMCmtxqzNX42UCwm0cXhF,384000,Roller feat. Function - Len Faki Interpretation,16,0.214,0.657,384000,0.683,0.846,7,0.111,-13.175,1,0.0642,128.003,4,0.212
225,2015-10-30,2OhRlg8iJc0v8XeRiXRr4H,Substance,https://p.scdn.co/mp3-preview/3522833dc61a2960bf03352bd065e729e40d5e47?cid=142c36ced4ff4aa68d784c0db9923467,4XTIbwZM1UNkSGLU2ChOzz,350000,Keine Angst,12,0.000329,0.821,350000,0.667,0.819,7,0.111,-14.663,1,0.0442,132.999,4,0.222
226,2015-10-30,2ZvIFwl0BuQgHqWvDE80hC,Kobosil,https://p.scdn.co/mp3-preview/7f44b8d76a9ecf5d1b0299b6b48e67b8ce851376?cid=142c36ced4ff4aa68d784c0db9923467,5UbyvU23zDB9Z6D6r4Cmbt,394878,Saldae,21,0.00322,0.815,394878,0.52,0.874,0,0.0785,-14.281,1,0.0518,126.014,4,0.47
227,2015-10-30,6Fg9F10CbylhQPMLd4EqLy,Barker & Baumecker,https://p.scdn.co/mp3-preview/1ce16e4ef8a48160e49b9839587e93899a1d1b79?cid=142c36ced4ff4aa68d784c0db9923467,5DV6q54wp4Qg7suuAaR0YA,606000,Love Is A Battlefield,13,0.0129,0.427,606000,0.61,0.895,1,0.0674,-14.93,1,0.0507,133.345,4,0.283
228,2015-10-30,4F4nGwhfwU7cI26FXK9ZlE,Etapp Kyle,https://p.scdn.co/mp3-preview/f8af1e089ff944dcce0689267be1b23bfdd47395?cid=142c36ced4ff4aa68d784c0db9923467,0QBSHrbYyL6qBaOhAZxcc9,379315,Nolah,14,0.609,0.685,379315,0.636,0.787,1,0.0843,-12.603,1,0.0455,129.04,5,0.412
