,album_date,artist_id,artist_name,mp3,track_id,track_length,track_name,track_pop,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
417,2016-03-25,5OvpF1A65DXs93M9NfPIjT,Patrice Bäumel,https://p.scdn.co/mp3-preview/c6b36bb09e773489b78d9e4b4f88fb8cde75727d?cid=142c36ced4ff4aa68d784c0db9923467,2ZFDodttdecE9U07EZvbgc,467890,Surge,43,0.0139,0.418,467891,0.49,0.874,10,0.0784,-13.981,0,0.0612,124.981,4,0.259
418,2016-03-18,27LGatz1m8aJ7ZaVVWEphc,Gui Boratto,https://p.scdn.co/mp3-preview/a41d74783dd17c99762e65368bd9753b2d781ee2?cid=142c36ced4ff4aa68d784c0db9923467,3s2N75intBgItaFmBSdM7z,398573,Tesla,24,0.529,0.805,398573,0.528,0.937,0,0.0787,-14.023,0,0.0513,121.993,4,0.332
419,2016-03-18,27LGatz1m8aJ7ZaVVWEphc,Gui Boratto,https://p.scdn.co/mp3-preview/a97af57cd7cdc71c40fd2d3bac94787b0b4fcea2?cid=142c36ced4ff4aa68d784c0db9923467,1LsN2yRvWZcprXU07n9wAe,426838,Driver,20,0.375,0.721,426839,0.409,0.924,11,0.124,-14.257,1,0.0541,123.002,4,0.0477
420,2016-05-06,6xYBrFTJUOzyzMvhUiFHuB,Danny Daze,https://p.scdn.co/mp3-preview/5fdaaffabd7a073db6c7445e6df923afd32ab040?cid=142c36ced4ff4aa68d784c0db9923467,1ZlKMHKhAzsACpmqnjet59,519003,Swim,24,0.0456,0.791,519004,0.667,0.799,8,0.0997,-10.172,1,0.0422,126.011,4,0.219
421,2016-05-06,6xYBrFTJUOzyzMvhUiFHuB,Danny Daze,https://p.scdn.co/mp3-preview/658486988cd2ffb2f3482e6d70fa06303e562ec1?cid=142c36ced4ff4aa68d784c0db9923467,18ZXAhfDEaNvdBPMHh4ZEm,438800,Machine,14,0.000169,0.662,438800,0.589,0.883,9,0.096,-11.562,1,0.0455,125.001,4,0.0957
422,2016-07-15,6mP9zMUpvIMUMxkHfB5GUB,Ambivalent,https://p.scdn.co/mp3-preview/2c8df79dfd7240daa1d37249a1d7450d9a1e58f8?cid=142c36ced4ff4aa68d784c0db9923467,6EGzErCqAUce0Eam4TsIIn,368271,Whyou,10,0.0161,0.736,368272,0.649,0.899,5,0.104,-12.351,0,0.0447,127.997,4,0.449
423,2016-07-15,6mP9zMUpvIMUMxkHfB5GUB,Ambivalent,https://p.scdn.co/mp3-preview/6773846822a37bcb5646415a89a8190f2058beb7?cid=142c36ced4ff4aa68d784c0db9923467,63ZDooPjYjwSdYequaHNpu,433803,Whyou - Michael Mayer Mix,6,3.47e-05,0.801,433804,0.623,0.808,5,0.0893,-12.933,0,0.0431,123.999,4,0.415
424,2016-09-30,2D9Oe8R9UhbMvFAsMJpXj0,Kölsch,https://p.scdn.co/mp3-preview/0549146ed0127370b149ebddaa12d3fe36228384?cid=142c36ced4ff4aa68d784c0db9923467,1tNxprI7wf87blRuXUyEvC,293578,Grey,59,0.053,0.833,293579,0.582,0.0577,11,0.108,-6.987,0,0.0659,125.026,4,0.209
425,2016-09-30,2D9Oe8R9UhbMvFAsMJpXj0,Kölsch,https://p.scdn.co/mp3-preview/5923e2a10ae70b55573ff9f7b82dafb592a73f07?cid=142c36ced4ff4aa68d784c0db9923467,6lmov4QPj0W62IFUcA9BOe,421104,KIR,32,8.98e-05,0.637,421104,0.701,0.874,9,0.262,-9.73,0,0.0422,124.969,4,0.554
426,2017-03-24,5ZrGK55yglfGEOvnB2japP,Terranova,https://p.scdn.co/mp3-preview/5e7c59230d4850d98452be5f467d0d778f651a3f?cid=142c36ced4ff4aa68d784c0db9923467,4YIRz5xA5Lm8diqEUeuyRH,411592,Labrador - Reinhard Voigt Mix,0,0.00139,0.648,411593,0.926,0.863,4,0.181,-10.28,1,0.0311,123.025,4,0.766
427,2017-03-24,6ymI8iWj5p9Ezgyz3b2ICX,Reinhard Voigt,https://p.scdn.co/mp3-preview/e3c5b97ad85d59b4ff701befe23bcbb0a6090c96?cid=142c36ced4ff4aa68d784c0db9923467,794u23u2SvG3OE7Lrqnerv,633156,Husky - Terranova Mix,2,0.0138,0.704,633157,0.675,0.741,5,0.148,-8.143,1,0.0431,124.001,5,0.686
428,2017-04-14,3y1SoTOdrmRNTBVph5T0VZ,Laurent Garnier,https://p.scdn.co/mp3-preview/75fc1b505446ea5a200da8ed1c500e74eec11c4f?cid=142c36ced4ff4aa68d784c0db9923467,5584qxdj4iDnJyncDLS63N,660848,1-4 Doctor C’est Chouette,20,0.0028,0.572,660849,0.732,0.547,4,0.426,-10.919,1,0.0617,127.993,4,0.528
