,album_date,artist_id,artist_name,mp3,track_id,track_length,track_name,track_pop,acousticness,danceability,duration_ms,energy,track_id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
159,2012-06-22,5sL9uDMwceYHPknnCLAAwJ,GusGus,https://p.scdn.co/mp3-preview/790b12c8dfa6d6cd472fccad2c48bb1902725b43?cid=142c36ced4ff4aa68d784c0db9923467,78mlg5pUy8aJ9M4S8cWVpt,425644,Within You - Lulu Rouge Remix,18,0.27,0.53,425645,0.471,78mlg5pUy8aJ9M4S8cWVpt,0.372,8,0.109,-14.975,1,0.0929,123.99,4,0.382
160,2013-04-08,0y9roFQvy2AYXVPgjAOSip,Ventil Shape,https://p.scdn.co/mp3-preview/29a0b63d93c0da8c2d529b0a7153b60b8082d62d?cid=142c36ced4ff4aa68d784c0db9923467,3LZKfriMUeTQgbS7UcM4RN,390000,The Airplane - Original Mix,3,0.000246,0.794,390000,0.926,3LZKfriMUeTQgbS7UcM4RN,0.859,7,0.132,-3.634,1,0.0509,128.013,4,0.0687
161,2012-12-03,5D23i7SCIXNP6GRHte99Md,Karmon,https://p.scdn.co/mp3-preview/51263f2917efe1713178ed704753326571593743?cid=142c36ced4ff4aa68d784c0db9923467,148zSaXQsRjfE84hrOKS8l,489515,When Dark Becomes Light,25,0.0131,0.758,489516,0.389,148zSaXQsRjfE84hrOKS8l,0.83,10,0.352,-12.041,0,0.0625,118.001,4,0.38
162,2012-12-07,0LbAebKs7ZKbgtOnIizXLk,Boss Axis,https://p.scdn.co/mp3-preview/c2eb44c094c2c0d3048718aecf00141c2890f78a?cid=142c36ced4ff4aa68d784c0db9923467,0zmQJ5ZiVo38eIUrTpXxs4,450177,Pitau - N'To Remix,10,0.000562,0.761,450177,0.423,0zmQJ5ZiVo38eIUrTpXxs4,0.835,0,0.103,-11.97,1,0.05,125.017,4,0.322
163,2013-03-18,7g5z7GN5atODDG5GJvtX8n,Escadia,https://p.scdn.co/mp3-preview/20acdf4a0e19a57bb3a7e9b88478e44ea06bc779?cid=142c36ced4ff4aa68d784c0db9923467,23eMrE4ztRqahCLJIhebke,393876,Girls & Dancefloor - Original Mix,7,0.00207,0.753,393876,0.907,23eMrE4ztRqahCLJIhebke,0.619,7,0.388,-3.219,1,0.0709,127.997,4,0.513
164,2013-03-25,5qH1X5OkMxTlN1Rc8EVRS3,Jobani,https://p.scdn.co/mp3-preview/d10d24c1bb09968a2c00e702e56e60dc1d7b9b3f?cid=142c36ced4ff4aa68d784c0db9923467,3K6TQJMuJcw14rdxxeuGhm,386250,Balloon - Original Mix,16,0.000256,0.808,386250,0.827,3K6TQJMuJcw14rdxxeuGhm,0.891,7,0.0492,-10.635,1,0.0696,128.003,4,0.038
165,2013-11-29,2HnZ1elnutngLH1BFwV1kM,Daniel Portman,https://p.scdn.co/mp3-preview/1b33d6489b4053dc1dd031e27755b078814c7ff8?cid=142c36ced4ff4aa68d784c0db9923467,6Td9l9u2JfKYcdIV7UmEtX,381071,Appaloosa - Original Mix,11,0.00213,0.799,381071,0.895,6Td9l9u2JfKYcdIV7UmEtX,0.832,0,0.0539,-3.486,1,0.0581,125.989,4,0.711
166,2009-01-27,1Bhw1NGkIlsdVb8NXOymzk,misstress barbara,https://p.scdn.co/mp3-preview/47815fe22ca64fbf7e9f26f9ee74a57160bc35d6?cid=142c36ced4ff4aa68d784c0db9923467,0eoonSMkGNB0GhXwZkZQKd,340440,Dance Me To The End Of Love - Original Mix,18,0.000443,0.631,340440,0.742,0eoonSMkGNB0GhXwZkZQKd,0.171,1,0.112,-5.937,1,0.046,122.994,4,0.646
167,2011-12-09,5hB0hp7Y4ygYcKhj98DNP4,A-Me,https://p.scdn.co/mp3-preview/a7e833260eb817bfe2d8423819e130a61c57b1a0?cid=142c36ced4ff4aa68d784c0db9923467,7JNFl84u0xJl5JjONY8M5J,457004,Mifune,12,0.00186,0.774,457005,0.785,7JNFl84u0xJl5JjONY8M5J,0.665,1,0.0914,-7.787,1,0.0464,125.993,4,0.271
168,2014-02-07,33W1pnW9zScZtYTnAoWnOT,Mr. Probz,https://p.scdn.co/mp3-preview/0e130ebf16af282f6b8cb2982fc7b81660af3e2f?cid=142c36ced4ff4aa68d784c0db9923467,4v0o4ub8AgAALidzAA2XMz,430106,Waves - Robin Schulz Remix,31,0.000808,0.846,430107,0.568,4v0o4ub8AgAALidzAA2XMz,0.0293,1,0.103,-9.275,1,0.0413,120.001,4,0.476
169,2014-02-24,67qmoqrkr162LFix4Czmlv,Umami,https://p.scdn.co/mp3-preview/cbf8688af5798fc6bd8a39bbe7d8a61ad9dc50f1?cid=142c36ced4ff4aa68d784c0db9923467,1HfzAHrRix1ZNmUnVoy3T8,212459,Sunny - Radio Edit,39,0.0767,0.941,212460,0.51,1HfzAHrRix1ZNmUnVoy3T8,0.0696,4,0.0618,-8.561,0,0.0609,124.014,4,0.821
170,2013-07-09,7hayBHpyq0PvgOt9l96hpp,Wild Culture,https://p.scdn.co/mp3-preview/5632382c00c673bbd2374598ea2458c3839e0de7?cid=142c36ced4ff4aa68d784c0db9923467,3AmNedur0j9QkHN8qYydUb,297250,In You - Original Mix,23,0.00971,0.804,297250,0.498,3AmNedur0j9QkHN8qYydUb,0.841,9,0.056,-10.316,0,0.0494,122.007,4,0.628
171,2014-02-21,6caPJFLv1wesmM7gwK1ACy,Boris Brejcha,https://p.scdn.co/mp3-preview/5597760dc9c14d0b0d9753d531872b4cb0487235?cid=142c36ced4ff4aa68d784c0db9923467,6MoTeX5dtuPZ3hwaecuBkz,539520,Purple Noise,34,0.00143,0.88,539520,0.477,6MoTeX5dtuPZ3hwaecuBkz,0.627,0,0.0922,-10.947,1,0.0732,125.017,4,0.209
172,2013-03-26,3NUtpWpGDoffm3RCGhSHtl,Mount Kimbie,https://p.scdn.co/mp3-preview/b84b4094562a6a817e9c84e75980430ac3dbbdc7?cid=142c36ced4ff4aa68d784c0db9923467,6t3GC2nW76Lqx3kAwZixUi,286760,Made To Stray,39,0.667,0.838,286760,0.714,6t3GC2nW76Lqx3kAwZixUi,0.841,1,0.0673,-5.471,1,0.174,128.985,4,0.368
173,2013-02-25,4nZBJZHavxcUzGeK2k6fL9,Kolombo,https://p.scdn.co/mp3-preview/b3f0e7e97573d1a73fd796f1a5c1d9aea2bdee78?cid=142c36ced4ff4aa68d784c0db9923467,1y1soaLwVzqokkkQ7DaJvW,457428,Sand Storm - Monitor 66 Remix,5,0.00307,0.752,457429,0.489,1y1soaLwVzqokkkQ7DaJvW,0.847,8,0.355,-13.483,1,0.0473,120.007,4,0.201
174,2012,5CBR9C1UxnBt9fnw4piVrW,Slow Hands,https://p.scdn.co/mp3-preview/e9a80274a2d96dc49fcbe508fd5f7a3648dc498f?cid=142c36ced4ff4aa68d784c0db9923467,6BU8F3LVI0tKOmW4z1OViF,319519,Rhabarbarum,14,0.203,0.737,319520,0.824,6BU8F3LVI0tKOmW4z1OViF,0.844,6,0.0773,-7.705,0,0.0383,104.008,4,0.403
175,2011-12-22,3iIt6UlQPRtwyVtFmvgOUb,Glitter,https://p.scdn.co/mp3-preview/ee34f5bcf48540662bc2d385b45d1f30c03d7c1c?cid=142c36ced4ff4aa68d784c0db9923467,2TEDvZEKnhcW2eL2LxBsT6,369523,Vigilante - Original Mix,2,0.00163,0.802,369524,0.627,2TEDvZEKnhcW2eL2LxBsT6,0.921,0,0.0875,-8.955,1,0.0724,126.007,4,0.0544
176,2013-11-04,24DO0PijjITGIEWsO8XaPs,Nora En Pure,https://p.scdn.co/mp3-preview/333c045a90862157d922790ce5f2097c59fba3bb?cid=142c36ced4ff4aa68d784c0db9923467,7mfXdQ5jYpTR35JHcGn7L3,480082,Sweet Melody - Teenage Mutants Remix,15,0.0354,0.83,480083,0.401,7mfXdQ5jYpTR35JHcGn7L3,0.879,10,0.075,-11.091,0,0.0609,119.991,4,0.455
177,2014-02-21,6caPJFLv1wesmM7gwK1ACy,Boris Brejcha,https://p.scdn.co/mp3-preview/9cd5b52870a88e1b651e8e0b5a2ee36fc3a8ab82?cid=142c36ced4ff4aa68d784c0db9923467,3mzxOurPPV8JgzBrL9wtkW,447360,Anthurie,19,0.000409,0.805,447360,0.734,3mzxOurPPV8JgzBrL9wtkW,0.841,5,0.105,-12.107,0,0.0536,125.007,4,0.0911
178,2014-02-21,6caPJFLv1wesmM7gwK1ACy,Boris Brejcha,https://p.scdn.co/mp3-preview/4390f2d132fe1ac8088f9ae893911b85ebac6820?cid=142c36ced4ff4aa68d784c0db9923467,2HZ0F52p8Ic0uQoAGWaO4B,432000,Puki,16,0.00384,0.887,432000,0.392,2HZ0F52p8Ic0uQoAGWaO4B,0.842,5,0.108,-11.968,0,0.327,124.994,4,0.388
179,2013-08-27,3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,https://p.scdn.co/mp3-preview/12ab3e121a3f64d3220b592a6aea4d27f13044fd?cid=142c36ced4ff4aa68d784c0db9923467,3TehulXHvsi3L2cJZV9wpW,448000,Same - Original Mix,50,0.0293,0.797,448000,0.599,3TehulXHvsi3L2cJZV9wpW,0.927,7,0.0899,-7.443,1,0.0512,119.99,4,0.513
180,2010-03-01,3tR4rvObgBkSOntrW3j8WS,Clara Moto,https://p.scdn.co/mp3-preview/06ab793a2c1be16295451369960161afc7933fed?cid=142c36ced4ff4aa68d784c0db9923467,3I6J5ghYARspBeOh36q9VM,275893,Glove Affair,9,0.118,0.796,275893,0.504,3I6J5ghYARspBeOh36q9VM,0.843,6,0.0772,-14.068,0,0.0618,128.038,4,0.344
181,2014-08-04,4veIvBHKoUacjuoMOm3vsg,Ten Walls,https://p.scdn.co/mp3-preview/32dbfe2ce75cf58a6673f4aed735e432f63d98af?cid=142c36ced4ff4aa68d784c0db9923467,6wPMapHawG4uns1R3vHzUG,325520,Walking With Elephants,58,0.00627,0.78,325521,0.633,6wPMapHawG4uns1R3vHzUG,0.892,9,0.0612,-6.81,0,0.0424,120.007,4,0.582
182,2014-09-01,7Hug1cPXobaYCxuRprxO5Q,Corner,https://p.scdn.co/mp3-preview/ed43d3d687adec681c029ef55abaf899dcb676b5?cid=142c36ced4ff4aa68d784c0db9923467,7ytRbtI43q48DU7H6JfXA3,391879,Reason - Original Mix,1,0.000714,0.803,391880,0.77,7ytRbtI43q48DU7H6JfXA3,0.648,5,0.0686,-7.646,1,0.0872,128.005,4,0.0866
183,2014-09-01,5yePldMswAMD9fvIfRUc2o,Droplex,https://p.scdn.co/mp3-preview/0a668f8592d8c44ff980d5fb018c737713aaaeff?cid=142c36ced4ff4aa68d784c0db9923467,2faZOSdNf0XaggLpD1BxwG,390029,Some Freshhhh! - Original Mix,0,0.00447,0.804,390029,0.676,2faZOSdNf0XaggLpD1BxwG,0.927,5,0.0657,-7.562,0,0.0555,128.002,4,0.119
184,2011-11-14,5gqoUf9vKKv96b1c0GBKwu,Dusky,https://p.scdn.co/mp3-preview/a9b219adfa6b835413b404edf8d5607c8fc9d9c6?cid=142c36ced4ff4aa68d784c0db9923467,35N6vLbB8EPnWrAXPXi3QT,409893,It's Not Enough,32,0.000288,0.807,409894,0.787,35N6vLbB8EPnWrAXPXi3QT,0.284,5,0.0819,-9.754,0,0.0452,123.012,4,0.221
185,2013-10-15,3FzG2HgsgPRfwpX1qSK1g8,Mark Dekoda,https://p.scdn.co/mp3-preview/d6cfeab6bdadb5627b62dda54f019ed179db8534?cid=142c36ced4ff4aa68d784c0db9923467,7wVO75MGj0M82OW3i0tptu,373579,Snow White - Original Mix,28,0.00042,0.859,373579,0.734,7wVO75MGj0M82OW3i0tptu,0.144,11,0.116,-6.697,1,0.0565,128.028,4,0.146
186,2014-10-06,4MxsTQbn9jctKNfDlYrYNh,Tinush,https://p.scdn.co/mp3-preview/31c2cf9e1cae8caf883e445771adcf4df69b5dc7?cid=142c36ced4ff4aa68d784c0db9923467,3xJLi9PvRToiqb9zRqpTQ7,429683,Sandburg,46,0.0202,0.867,429684,0.7,3xJLi9PvRToiqb9zRqpTQ7,0.882,7,0.101,-8.078,1,0.0579,126.007,4,0.49
187,2002-01-01,1qg7Z6hLtRKxuRMLf4De4o,FPU,https://p.scdn.co/mp3-preview/308363d6f715bdceaebf290ed900ba42e7387df8?cid=142c36ced4ff4aa68d784c0db9923467,5kK6cQCwH0Auwz1moRUtZP,233893,Crockett's Theme,34,0.0188,0.732,233893,0.695,5kK6cQCwH0Auwz1moRUtZP,0.234,7,0.0553,-8.794,0,0.0453,114.483,4,0.867
188,2012-09-03,7dhJPaz7uYAPpQSBj1SPaN,Marc DePulse,https://p.scdn.co/mp3-preview/8fdebd81bebeb8b4cdeabcf4563f11bdfeef905b?cid=142c36ced4ff4aa68d784c0db9923467,2eJKADmajNVC1VJUVLsRT4,372895,Westbalkon - Alex Q Remix,14,0.00119,0.788,372896,0.552,2eJKADmajNVC1VJUVLsRT4,0.851,4,0.0655,-10.333,0,0.0665,118.99,4,0.438
189,2014-07-24,75VfcXDeHQhqu9N67h5znz,Distorted Beauty,https://p.scdn.co/mp3-preview/d5b411b32d77806d7f5579f2adb119ec3dfe297f?cid=142c36ced4ff4aa68d784c0db9923467,2WOH7xObZopbDCFMEZRR0I,401928,Scream - Gabriel Ananda Remix,37,0.00117,0.806,401928,0.663,2WOH7xObZopbDCFMEZRR0I,0.798,4,0.0719,-9.862,0,0.0446,122.986,4,0.742
190,2014-09-08,0iTjLBepeGaLgZS18kxgRq,Oliver Schories,https://p.scdn.co/mp3-preview/ed827dfa097267985bbd4205c23247e92203d6b4?cid=142c36ced4ff4aa68d784c0db9923467,7kbaX2gvfPayg8ZmQSmnst,419514,Palm Tree Memories - n'to Remix,36,0.177,0.764,419515,0.35,7kbaX2gvfPayg8ZmQSmnst,0.943,4,0.165,-13.974,0,0.0721,122.004,4,0.299
191,2014-10-06,2nq2BeSbzExGAv3Y4HgUf7,Stephan Bodzin,https://p.scdn.co/mp3-preview/7a7cb6491235ee112752feef42a521489429341a?cid=142c36ced4ff4aa68d784c0db9923467,3rVpnVfeYZ44WiuuXFhiZR,529586,Sungam,20,0.0211,0.788,529587,0.575,3rVpnVfeYZ44WiuuXFhiZR,0.859,4,0.111,-14.39,0,0.0483,120.995,4,0.166
192,2007-11-06,70PpOSePHXISY6UFBJt3K0,Daso,https://p.scdn.co/mp3-preview/cfda9f08cf741fefbaec7e5722a722812ae74289?cid=142c36ced4ff4aa68d784c0db9923467,2KUcdsb8TLCtj4RtULT4Sw,475186,Meine,45,0.0211,0.684,475187,0.597,2KUcdsb8TLCtj4RtULT4Sw,0.741,11,0.103,-8.563,0,0.0326,126.005,4,0.869
193,2014-05-30,6oBm8HB0yfrIc9IHbxs6in,Lykke Li,https://p.scdn.co/mp3-preview/c1d8a4a80dfc9d8d434e3e924fc8425d4e8775ee?cid=142c36ced4ff4aa68d784c0db9923467,4F9FCeqh9sqCxb6y14yc6h,366049,No Rest for the Wicked - Joris Voorn Remix,39,0.00179,0.69,366049,0.478,4F9FCeqh9sqCxb6y14yc6h,0.319,11,0.383,-7.688,0,0.0334,122.004,4,0.205
194,2013-06-14,5Am25tT39BPzreHngMkuux,Format:B,https://p.scdn.co/mp3-preview/4be86ee559a27356e2354c5d2d5593f262d06d91?cid=142c36ced4ff4aa68d784c0db9923467,6876O6crTQJ3fXXvwg2V7v,550476,Dawn,6,0.000145,0.812,550476,0.598,6876O6crTQJ3fXXvwg2V7v,0.514,6,0.119,-9.401,1,0.0481,126.009,4,0.194
195,2013-11-15,3P7dBiGBrfbqVE1Etbr9f1,Miss Melera,https://p.scdn.co/mp3-preview/ae060d811f3d2b2c83c9c1c14d812af0c43ec7ea?cid=142c36ced4ff4aa68d784c0db9923467,6o3s1GRYZJiKrTu2gIaEc6,419657,Stare,20,0.00352,0.751,419657,0.713,6o3s1GRYZJiKrTu2gIaEc6,0.917,8,0.0688,-10.804,0,0.0719,124.986,4,0.509
196,2014-11-17,4jGpKAmwvU263l0tUh4xKU,Joris Voorn,https://p.scdn.co/mp3-preview/65c4e00dcf697ae5f627a0b84db5ddf2ee7d702c?cid=142c36ced4ff4aa68d784c0db9923467,1LW78bmkT0fae2vjaiZiMT,314706,A House - Original Mix,26,0.796,0.247,314707,0.2,1LW78bmkT0fae2vjaiZiMT,0.0973,0,0.111,-12.286,0,0.0368,123.68,4,0.0385
197,2014-11-17,4jGpKAmwvU263l0tUh4xKU,Joris Voorn,https://p.scdn.co/mp3-preview/be4affa15d33932bc7365c82225b854fea53bc06?cid=142c36ced4ff4aa68d784c0db9923467,7x4ik0i951bUpx3vcTTw7F,216720,MoMo - Original Mix,20,0.987,0.541,216720,0.324,7x4ik0i951bUpx3vcTTw7F,0.924,5,0.163,-11.136,0,0.0366,120.029,4,0.334
198,2014-09-19,4FheW0zlfOvBMqXHyI1pNd,Robin Schulz & Alligatoah,https://p.scdn.co/mp3-preview/881a40597d3e4cfd3c875dd9e2a2b7f2b5ead897?cid=142c36ced4ff4aa68d784c0db9923467,5DpXP0WHblsnHow2VCNV01,386053,Willst du - Original Mix,31,0.00335,0.735,386053,0.484,5DpXP0WHblsnHow2VCNV01,0.047,11,0.0684,-9.023,1,0.033,123.972,4,0.631
199,2014-11-24,3WGxBKuYawiVOmCwR8FIUC,Super8 & Tab,https://p.scdn.co/mp3-preview/3b9bd8ff396eb6e1dfb743bb08469a9e4c6b933a?cid=142c36ced4ff4aa68d784c0db9923467,2YJQrwkDX5wXVCywQ3VNcd,302550,Let Go - Going Deeper Remix,23,0.000541,0.7,302551,0.797,2YJQrwkDX5wXVCywQ3VNcd,0.185,0,0.0725,-7.518,0,0.044,122.014,4,0.341
200,2014-10-06,6Th7POyVfZgiHJQ64ddV5Y,Rodriguez Jr.,https://p.scdn.co/mp3-preview/b0289626bfe0a74fb6c08bca65f13974a5917abf?cid=142c36ced4ff4aa68d784c0db9923467,3tHquVqZA7AUMQyzcMsw9l,412070,Mistral,13,0.000147,0.768,412070,0.501,3tHquVqZA7AUMQyzcMsw9l,0.852,10,0.1,-12.996,0,0.101,120.0,4,0.234
201,2014-11-21,4a9sClW4YpYQE5jUMAWx5W,Watermät,https://p.scdn.co/mp3-preview/f28bb9e20fa6fa5358a5b6c36204987923ad9fa8?cid=142c36ced4ff4aa68d784c0db9923467,2fP091jH63fFgQqBkL3Dqh,426920,Bullit - Original Mix,36,0.0726,0.771,426920,0.457,2fP091jH63fFgQqBkL3Dqh,0.692,0,0.103,-6.148,1,0.093,122.002,4,0.308
202,2011-05-23,3HRRzIZNQFus3xlUx2xKy1,Joris Delacroix,https://p.scdn.co/mp3-preview/b31cf6fdd8a7c61fce1be47670d5f7181299a7af?cid=142c36ced4ff4aa68d784c0db9923467,2Z5E6zwhYhjnpEB1LnoNSj,419040,Subtil,33,0.0252,0.808,419040,0.687,2Z5E6zwhYhjnpEB1LnoNSj,0.895,1,0.076,-8.179,1,0.0978,124.997,4,0.322
203,2011-06-10,65Ds2bV0xjLiEOMnFLcr1h,Nu feat. Jo Ke,https://p.scdn.co/mp3-preview/eb604a51fd8978acf3d3d3a23a498ea29ae5327b?cid=142c36ced4ff4aa68d784c0db9923467,2xGt32eky1MNtDo9VEOMuG,406883,Fool,29,0.113,0.881,406883,0.186,2xGt32eky1MNtDo9VEOMuG,0.808,4,0.0885,-17.428,1,0.0537,114.003,4,0.0539
204,2014-07-28,5fKLo1m4F1LLCLg7bnKpyB,François Rengère,https://p.scdn.co/mp3-preview/d1b3fd875db1b82ad2364b0cf25bb33a3ebdef37?cid=142c36ced4ff4aa68d784c0db9923467,4OR0GugNllAzJTSUTPzvRG,450320,Equilibre,14,0.00727,0.755,450321,0.529,4OR0GugNllAzJTSUTPzvRG,0.871,2,0.0787,-11.58,0,0.0495,121.002,4,0.351
205,2014-10-20,4d4BTB5YOMdDyTCgU1boCN,Eddie Amador,https://p.scdn.co/mp3-preview/b4c5e7ea824ab10cacd145c4e5b80a388cc2c06e?cid=142c36ced4ff4aa68d784c0db9923467,5lNOR0VAjztS4uvgnJqU3k,407877,House Music - Robosonic Remix,39,0.000722,0.852,407878,0.808,5lNOR0VAjztS4uvgnJqU3k,0.752,8,0.0435,-10.027,1,0.0729,122.988,4,0.874
206,2014-06-30,5yePldMswAMD9fvIfRUc2o,Droplex,https://p.scdn.co/mp3-preview/59a702742443524929cdd3bd4f2b8bd7fc845389?cid=142c36ced4ff4aa68d784c0db9923467,5AlbCefE5AxJer8ZFE4UFE,389973,Revolution - Original Mix,14,0.00353,0.705,389973,0.711,5AlbCefE5AxJer8ZFE4UFE,0.638,11,0.348,-2.742,1,0.0747,128.009,4,0.105
207,2014-12-12,0iTjLBepeGaLgZS18kxgRq,Oliver Schories,https://p.scdn.co/mp3-preview/a871eb3dfdcb2e73ff994eb99aaeac2ffcee3764?cid=142c36ced4ff4aa68d784c0db9923467,62Ht2azWHffjQP0nmCL7t9,396226,Noise Ball,13,0.823,0.801,396226,0.581,62Ht2azWHffjQP0nmCL7t9,0.914,0,0.11,-13.363,1,0.0398,121.999,4,0.273
208,2013-12-29,7lzYA6Ju09G9hcMA6RVelF,Melokind,https://p.scdn.co/mp3-preview/d4801641e0789ce70cad6fc1ed954bfd128c24bd?cid=142c36ced4ff4aa68d784c0db9923467,79HTp2c5hlen0kUG8HuKU5,440720,Ramba Zamba,10,0.00205,0.807,440721,0.752,79HTp2c5hlen0kUG8HuKU5,0.855,1,0.078,-8.843,1,0.0515,123.986,4,0.673
209,2013-07-31,1gG2BtyfwH7UtIAGeUXZgg,The Feelings,https://p.scdn.co/mp3-preview/65d0b9cd498c6e7f52827ac593748df71ac4179b?cid=142c36ced4ff4aa68d784c0db9923467,4wG7FGpvA0jLLzxH9KGcii,410500,Moustache - dotSTRIPE Remix,1,0.000295,0.806,410500,0.676,4wG7FGpvA0jLLzxH9KGcii,0.868,3,0.104,-12.145,0,0.0525,122.009,4,0.592
210,2015-02-10,7JlIc6aw1PyoBKQg9c1EnJ,Paji,https://p.scdn.co/mp3-preview/1a02fcc05c2bb2870d80c89f807a90168a96691a?cid=142c36ced4ff4aa68d784c0db9923467,1dHC5VBGgEO6PkPKTQu5eP,401129,The Old Gods - Original Mix,40,0.38,0.785,401129,0.464,1dHC5VBGgEO6PkPKTQu5eP,0.92,5,0.0995,-11.575,0,0.066,121.014,4,0.158
211,2014-09-08,0iTjLBepeGaLgZS18kxgRq,Oliver Schories,https://p.scdn.co/mp3-preview/708397345a2a3a72e4d47710c48eade072f9dcb5?cid=142c36ced4ff4aa68d784c0db9923467,22rycwHjBTaRU6rWxVb3W4,406212,Don't Move,19,0.00339,0.706,406212,0.49,22rycwHjBTaRU6rWxVb3W4,0.8,4,0.0832,-8.972,0,0.039,123.994,4,0.441
212,2014-07-14,2jNQWHxx93ODdNLdAWX0xV,Jules & Moss,https://p.scdn.co/mp3-preview/7bbe62f1cf47f17b0ea49d1963f2e7e72f2dce09?cid=142c36ced4ff4aa68d784c0db9923467,3yqYvLzTxzU8TUZGQ2LBOD,411841,Nans Et Moots - Oliver Schories Remix,17,0.0602,0.752,411842,0.73,3yqYvLzTxzU8TUZGQ2LBOD,0.881,5,0.379,-7.453,1,0.0399,124.021,4,0.51
213,2014-02-27,59QhNtiYsvhlTEozbdZBVZ,RomiBuns,https://p.scdn.co/mp3-preview/f72315a351394fef4ef364684e0ae91740cd3bc4?cid=142c36ced4ff4aa68d784c0db9923467,6Gb5EOBaOtaNH0aLZfxzBg,366161,Kiss Kiss Kiss - Original Mix,11,0.0207,0.767,366162,0.697,6Gb5EOBaOtaNH0aLZfxzBg,0.422,6,0.345,-7.201,1,0.0521,118.012,4,0.471
214,2014-11-21,2vDXLZ9mI3CdTPPIzFUKlY,Lexer,https://p.scdn.co/mp3-preview/432f58e23c36fff8cb66524366689f1e1a96a1b6?cid=142c36ced4ff4aa68d784c0db9923467,3u7Cf0YLyqyZrOVWt3NriP,475858,Hunter - AKA AKA & Thalstroem Remix,1,0.0477,0.768,475858,0.445,3u7Cf0YLyqyZrOVWt3NriP,0.773,5,0.185,-11.243,0,0.0324,122.99,4,0.0672
215,2013-07-10,0QcOjrywD2cdYAZfbmeVCe,KlangTherapeuten,https://p.scdn.co/mp3-preview/702891efff9342ca55ec1e30f373bab345e61568?cid=142c36ced4ff4aa68d784c0db9923467,4ag3ZlCnlAO5gkJNq9kraF,453500,Perlentaucher - Melokind Remix,40,0.104,0.777,453500,0.472,4ag3ZlCnlAO5gkJNq9kraF,0.895,11,0.0622,-9.412,0,0.0435,124.992,4,0.707
216,2007-04-10,3C046bLxNmvBQyaucinAhf,Julian Jeweil,https://p.scdn.co/mp3-preview/c10d04ff90497e14c84d6794a5ad92235ed68ace?cid=142c36ced4ff4aa68d784c0db9923467,4enQF5zaagyMmKBpve3nVB,465106,Air conditionné - Original Mix,37,0.0168,0.688,465107,0.801,4enQF5zaagyMmKBpve3nVB,0.733,9,0.232,-7.948,0,0.0479,130.033,4,0.08
217,2014-04-07,3Dw9w3jnmr58ocgxiwITcq,Rone,https://p.scdn.co/mp3-preview/4a0b8be6b42cad25ffe22c169b10f0072ed9e3f3?cid=142c36ced4ff4aa68d784c0db9923467,4ZZBHStxNNbJpQ9ltbtb63,296976,Bachi-Bouzouk,13,0.63,0.737,296976,0.757,4ZZBHStxNNbJpQ9ltbtb63,0.827,7,0.0797,-5.919,0,0.0681,125.064,3,0.16
218,2015-02-16,0tCMgjr8y7UKNmE3B1Uwbl,The 2 Bears,https://p.scdn.co/mp3-preview/9614404275518e17d9819b3159a181925b224449?cid=142c36ced4ff4aa68d784c0db9923467,78FIZKgTUrbBJF8zsvGgPE,410899,Not This Time - Andhim Remix,0,0.00523,0.784,410900,0.658,78FIZKgTUrbBJF8zsvGgPE,0.111,11,0.253,-12.681,0,0.0569,120.022,4,0.519
219,2014-06-09,2SXx83kV3QWBTmNpUoWBsv,Fear Club,https://p.scdn.co/mp3-preview/69e1ad14e5006bcafb129b51f8e6812bcc50a1d6?cid=142c36ced4ff4aa68d784c0db9923467,4TY4UTigBqL9fyUSJ6DThx,240092,Escape,5,0.0432,0.366,240092,0.62,4TY4UTigBqL9fyUSJ6DThx,0.367,6,0.189,-10.428,0,0.0383,177.36,5,0.456
220,2014-12-19,28j8lBWDdDSHSSt5oPlsX2,ZHU,https://p.scdn.co/mp3-preview/f6c78d8308218d7858e178d343d323fbb5a04abc?cid=142c36ced4ff4aa68d784c0db9923467,7J4dpx4Ji2cJO6xEMmrXIE,223484,Faded - Original Mix,38,0.00837,0.862,223485,0.474,7J4dpx4Ji2cJO6xEMmrXIE,0.117,9,0.123,-7.194,0,0.0488,124.965,4,0.59
221,2007-03-07,6caPJFLv1wesmM7gwK1ACy,Boris Brejcha,https://p.scdn.co/mp3-preview/93e765e6e29208bb8b6606f2a1bd83b9626d3455?cid=142c36ced4ff4aa68d784c0db9923467,3pHk40EaCm3CTftw8GNa41,411968,White Snake,37,0.00126,0.796,411968,0.345,3pHk40EaCm3CTftw8GNa41,0.904,6,0.11,-11.182,1,0.051,127.01,4,0.548
222,2015-03-23,0evBopfnhhbHzmHebWTDx7,Jonas Rathsman,https://p.scdn.co/mp3-preview/f3a28791555b05b7f5c6109c3c4f1f2f06865767?cid=142c36ced4ff4aa68d784c0db9923467,6chbirh4Yv1bwgvTiap82Q,450779,Wolfsbane - Extended Mix,37,0.000892,0.701,450779,0.788,6chbirh4Yv1bwgvTiap82Q,0.937,10,0.0656,-8.835,0,0.0596,121.999,4,0.569
