,album_date,artist_id,artist_name,mp3,track_id,track_length,track_name,track_pop,acousticness,danceability,duration_ms,energy,track_id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
45,2014-01-20,2OFEXARoSZyZLR6S0oV2R7,Tom Swoon,https://p.scdn.co/mp3-preview/0e5331c8ffcffd6b799fb2868d0a31d85f382107?cid=142c36ced4ff4aa68d784c0db9923467,0Do5Ma2ayoVb4WKOVf22nF,230680,Synchronize - Radio Edit,30,0.0027,0.537,230680,0.793,0Do5Ma2ayoVb4WKOVf22nF,5.33e-05,5,0.311,-5.784,0,0.0423,127.995,4,0.314
46,2014-02-03,1rVo9h17cHhWerDiZj0yXH,MOSKA,https://p.scdn.co/mp3-preview/379383b59380d6e0a98063fec9b4734e457a288c?cid=142c36ced4ff4aa68d784c0db9923467,24rPUpuIp73WMj0EaHqvVt,332769,Beautiful People - Summerland Anthem (Original Mix),4,0.000925,0.791,332770,0.549,24rPUpuIp73WMj0EaHqvVt,0.00339,7,0.0871,-4.89,1,0.0507,128.043,4,0.251
47,2014-01-27,3e1RU5QL6Rxmn8ZnRzhUQA,Jewelz,https://p.scdn.co/mp3-preview/1c14f34dbd3525727c4e00a7db7fb9fb33426da5?cid=142c36ced4ff4aa68d784c0db9923467,2jI7aQIz5QmbJtzvDiHP2j,358124,Unless We Forget - Original Mix,22,0.019,0.658,358125,0.984,2jI7aQIz5QmbJtzvDiHP2j,0.206,11,0.049,-3.194,0,0.111,128.01,4,0.711
48,2014-01-27,1rSGNXhhYuWoq9BEz5DZGO,ARTY,https://p.scdn.co/mp3-preview/92bea5cc06c09031df7e67360543413000d520ec?cid=142c36ced4ff4aa68d784c0db9923467,1Oje7hUC1TVsu6HL2EL2GR,369386,Riot - Original Mix,12,0.000998,0.573,369387,0.952,1Oje7hUC1TVsu6HL2EL2GR,0.429,7,0.0631,-5.269,1,0.0519,128.007,4,0.0642
49,2014-02-03,38IfmizrHTCxFjd8UKhWnp,Husman,https://p.scdn.co/mp3-preview/5eb1f6f8a379a93a9bf8971d483c039b7070827f?cid=142c36ced4ff4aa68d784c0db9923467,68WtOhGGRLSj6gqgLIrSf4,337500,360 - Original Mix,14,0.000677,0.591,337500,0.795,68WtOhGGRLSj6gqgLIrSf4,0.73,11,0.0422,-8.677,0,0.0737,128.006,4,0.191
50,2014-02-03,1PFc84GHTYPL0G12JHh9Mc,Dannic,https://p.scdn.co/mp3-preview/978d873ba2c1b7b00d158ba6688d8c6a13569060?cid=142c36ced4ff4aa68d784c0db9923467,0AIvlMveMtrP9Fb0srXdlj,279374,Lion - Original Mix,18,2.03e-05,0.646,279375,0.969,0AIvlMveMtrP9Fb0srXdlj,0.329,7,0.347,-4.196,1,0.103,127.981,4,0.445
51,2014-01-27,2c8lJBXnL9RqVgp81tm2np,Juventa,https://p.scdn.co/mp3-preview/66dfeae39edfc8326a6e38ec85df6176837db0a5?cid=142c36ced4ff4aa68d784c0db9923467,4kAEBU9V4EbzfAb15QDc2i,243346,Move Into Light,27,0.0132,0.539,243347,0.714,4kAEBU9V4EbzfAb15QDc2i,0.0607,9,0.0835,-5.748,1,0.0598,127.968,4,0.286
52,2014-02-03,1ltDgA6tV4utKM6y1BOYIE,Estiva,https://p.scdn.co/mp3-preview/5ebfbaf9b9dc5cae00c58fb971685966cd63deb1?cid=142c36ced4ff4aa68d784c0db9923467,3dDslqsEROsRx2yQ2xNMAL,369504,Hippodrop - Original Mix,5,0.00122,0.53,369505,0.639,3dDslqsEROsRx2yQ2xNMAL,0.682,7,0.0972,-8.266,1,0.208,128.282,4,0.347
53,2013-12-02,521qvhdobR0GzhvU6TFw76,Tritonal,https://p.scdn.co/mp3-preview/ba1c41c7e3b1685f93ff3d70f2595b96eae8b4eb?cid=142c36ced4ff4aa68d784c0db9923467,08zbGkZTRudx8ODsi8DLIW,370786,Now Or Never - Pierce Fulton Remix,11,0.00222,0.737,370786,0.899,08zbGkZTRudx8ODsi8DLIW,0.21,1,0.0719,-5.364,0,0.136,128.019,4,0.661
54,2014-02-04,44Ewva5aHOX00EwaX2D2mh,Two Friends,https://p.scdn.co/mp3-preview/5b28f25d2b4306691d2dc86b9513b75112b4c65f?cid=142c36ced4ff4aa68d784c0db9923467,5tqDJzxqgbYKBiGlHDvun5,283297,Brighter (feat. Jeff Sontag & I Am Lightyear) [Radio Edit],31,0.0407,0.539,283298,0.849,5tqDJzxqgbYKBiGlHDvun5,0.000262,10,0.223,-5.846,1,0.0776,127.968,4,0.432
55,2013-12-20,47NhkkzyXmVSUa2wXOmUbb,Young Squage,https://p.scdn.co/mp3-preview/252e8c6142ec9f822e714dce5e01448b7d591039?cid=142c36ced4ff4aa68d784c0db9923467,4VUHcCmbcK4NYLk2fZwr7P,267920,Hysteria (feat. Stockholm Syndrome) - Extended Edit,30,0.0643,0.658,267920,0.747,4VUHcCmbcK4NYLk2fZwr7P,0.0,6,0.43,-5.376,0,0.0574,130.002,4,0.104
